9.333333333333332860e+01,6.666666666666666963e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.666666666666667140e+01,3.333333333333333481e+00
0.000000000000000000e+00,2.333333333333333215e+01,7.666666666666667140e+01
